host_tenure,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price_per_night,minimum_nights,number_of_reviews,number_of_reviews_ly,review_scores_rating,reviews_per_month
Veteran,t,9,t,t,Chamberí,Entire home/apt,6,1,1,3,297,1,98,30,4.88,2.43
Veteran,f,3,t,t,Ciudad Lineal,Entire home/apt,4,1,1,1,61.39,30,98,23,4.67,1.82
Veteran,t,7,t,t,Ciudad Lineal,Entire home/apt,3,1,1,2,97,1,98,45,4.87,3.75
New,t,26,t,t,Ciudad Lineal,Entire home/apt,7,1,2,5,132.5,2,98,67,4.71,4.6
New,t,1,t,t,Ciudad Lineal,Entire home/apt,3,1,1,2,135.5,2,98,44,4.74,3.59
New,t,5,t,t,Ciudad Lineal,Entire home/apt,9,4,3,6,302.6,2,98,42,4.88,3.41
Veteran,t,1,t,t,Fuencarral - El Pardo,Private room,2,1.5,1,1,64.67,3,98,26,4.87,1.39
Established,t,2,t,t,Hortaleza,Entire home/apt,2,1,1,1,116.65,2,98,25,4.9,2.07
Veteran,f,11,t,t,Moncloa - Aravaca,Entire home/apt,4,2,2,2,168.32,2,98,37,4.95,2.79
Established,f,4,t,t,Puente de Vallecas,Private room,1,2,1,1,38,1,98,22,4.79,3.17
Veteran,t,2,t,t,Puente de Vallecas,Private room,1,1,1,3,40.2,3,98,17,4.86,1.2
Established,t,1,t,t,Puente de Vallecas,Entire home/apt,5,1,2,4,194.92,2,98,57,4.85,6.76
Veteran,f,15,t,t,Salamanca,Private room,1,2,1,1,33,2,98,45,4.72,2.99
New,t,7,t,t,Salamanca,Entire home/apt,2,1,1,1,99.5,2,98,63,4.9,5.08
Established,f,173,t,t,Tetuán,Entire home/apt,6,2,1,1,133,1,98,57,4.51,2.71
Veteran,f,8,t,t,Arganzuela,Private room,2,1,1,2,67,1,99,7,4.71,1.25
Veteran,f,1,t,t,Arganzuela,Entire home/apt,6,1,2,4,182.5,2,99,21,4.37,1.63
Established,t,5,t,t,Barajas,Entire home/apt,4,1,1,2,119.82,1,99,22,4.72,12.38
Veteran,f,3,t,t,Carabanchel,Entire home/apt,3,1,1,1,85.59,1,99,59,4.83,6.07
New,t,1,t,t,Carabanchel,Entire home/apt,2,1,1,2,91,2,99,33,4.79,2.69
Veteran,t,9,t,t,Centro,Private room,1,1,1,1,45,1,99,47,4.74,4.34
New,f,1,t,t,Centro,Entire home/apt,4,1.5,2,2,71.71,3,99,15,4.69,2.7
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,89.01,4,99,45,4.7,3.65
Established,f,3,t,t,Centro,Entire home/apt,2,1,1,1,89.51,1,99,48,4.53,3.9
New,t,2,t,t,Centro,Entire home/apt,2,1,1,1,91.29,1,99,47,4.81,6.23
Veteran,t,19,t,t,Centro,Entire home/apt,2,1,1,1,100,4,99,23,4.87,1.94
Veteran,f,24,t,t,Centro,Entire home/apt,2,1,1,1,120,4,99,19,4.54,0.88
Veteran,t,2,t,t,Centro,Entire home/apt,4,1,1,2,122,2,99,8,4.57,1.25
Veteran,f,20,t,t,Centro,Entire home/apt,3,1,1,2,124,1,99,6,4.56,1.02
Veteran,t,30,t,t,Centro,Entire home/apt,2,1,1,1,126,1,99,74,4.91,5.73
New,f,9,t,t,Centro,Private room,2,1,1,1,126,1,99,50,4.71,4.6
New,f,2,t,t,Centro,Entire home/apt,3,1,1,2,128,1,99,49,4.7,3.52
Veteran,t,2,t,t,Centro,Entire home/apt,4,1,1,2,134.5,1,99,53,4.74,1.02
New,t,25,t,t,Centro,Private room,2,1,1,1,138,1,99,68,4.99,5.37
New,t,2,t,t,Centro,Entire home/apt,4,1,1,2,145.11,2,99,63,4.73,5.44
Veteran,f,6,t,t,Centro,Entire home/apt,5,1,1,3,181.45,3,99,44,4.74,3.78
Established,f,1,t,t,Centro,Entire home/apt,4,2.5,2,2,201.84,4,99,24,4.66,2.3
Veteran,f,391,t,t,Centro,Entire home/apt,7,2,3,4,221.5,1,99,42,4.71,2.83
New,t,1,t,t,Centro,Entire home/apt,4,1,1,2,226.23,1,99,65,4.86,5.96
Established,f,4,t,t,Centro,Entire home/apt,5,1,2,3,258,1,99,52,4.57,7.21
New,t,1,t,t,Centro,Entire home/apt,10,3,5,6,582,1,99,27,4.89,2.97
New,f,1,t,t,Chamartín,Entire home/apt,4,1,1,2,132.5,2,99,56,4.92,4.58
New,t,1,t,t,Chamberí,Entire home/apt,4,2,2,2,227,1,99,36,4.72,3.62
New,t,26,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,109.5,2,99,59,4.87,4.64
Established,t,18,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,121,1,99,43,4.91,3.29
Veteran,f,146,t,t,Puente de Vallecas,Entire home/apt,4,1,2,2,119.7,1,99,58,4.87,3.82
Veteran,f,14,t,t,Salamanca,Entire home/apt,4,1,1,2,140.7,1,99,45,4.55,3.65
New,t,7,t,t,Salamanca,Entire home/apt,5,1.5,2,2,142,1,99,67,4.74,6.51
Veteran,f,16,t,t,Salamanca,Entire home/apt,4,1,2,2,142.36,2,99,17,4.74,1.84
Established,t,1,t,t,Salamanca,Entire home/apt,2,1,1,1,145,1,99,41,4.63,2.16
Veteran,t,6,t,t,Salamanca,Entire home/apt,2,1,1,1,175,1,99,36,4.9,1.63
Veteran,f,391,t,t,Salamanca,Entire home/apt,6,2,2,4,191.3,2,99,37,4.48,1.67
Veteran,f,391,t,t,Salamanca,Entire home/apt,5,2,2,4,192.5,1,99,13,4.46,1.54
Veteran,f,51,t,t,Salamanca,Entire home/apt,6,3,3,3,428.25,4,99,30,4.68,2.38
Veteran,t,1,t,t,Tetuán,Private room,1,1,1,1,40,1,99,51,4.81,1.41
Veteran,f,8,f,t,Tetuán,Entire home/apt,3,1,1,1,105,1,99,19,4.67,3.05
Veteran,f,1,t,t,Tetuán,Entire home/apt,2,1,1,1,108.5,2,99,21,4.92,1.41
Veteran,t,3,t,t,Arganzuela,Private room,1,1.5,1,1,47.6,5,100,22,4.8,0.77
New,f,14,t,t,Arganzuela,Entire home/apt,4,1,1,2,76,1,100,55,4.5,4.28
Veteran,f,6,t,t,Arganzuela,Entire home/apt,2,2,1,2,99.92,10,100,7,4.81,1.23
Veteran,f,109,t,t,Arganzuela,Entire home/apt,4,1,2,2,150,1,100,24,4.2,2.36
Veteran,f,9,t,t,Arganzuela,Entire home/apt,4,1,1,2,206,1,100,35,4.92,3.32
New,f,4,t,t,Centro,Shared room,1,5,1,4,25,1,100,85,4.33,6.32
New,f,1,f,t,Centro,Entire home/apt,2,1,1,1,71,1,100,53,4.54,8.38
Veteran,t,9,t,t,Centro,Private room,2,1,1,1,75,1,100,47,4.69,4.46
Established,f,6,t,t,Centro,Private room,2,1,,2,79,1,100,43,4.5,1.74
Veteran,f,67,t,t,Centro,Entire home/apt,4,2,2,2,92.93,1,100,1,4.66,1.01
Established,f,3,t,t,Centro,Entire home/apt,2,1,1,2,108,2,100,31,4.8,2.66
Established,f,5,t,t,Centro,Entire home/apt,5,1,2,2,131.09,2,100,52,4.61,4.61
Established,f,4,t,t,Centro,Entire home/apt,4,2,2,3,134.06,2,100,32,4.67,2.69
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,134.66,1,100,37,4.58,3.46
Established,t,3,t,f,Centro,Entire home/apt,2,1,1,1,136,2,100,14,4.67,1.71
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,1,2,137,2,100,9,4.53,0.64
Veteran,f,33,t,t,Centro,Entire home/apt,4,1.5,2,3,146.13,3,100,56,4.74,4.28
Veteran,t,3,t,t,Centro,Entire home/apt,4,1,1,2,177,2,100,40,4.88,3.22
Veteran,f,1,t,t,Centro,Entire home/apt,3,1,1,,185.33,3,100,0,4.9,0.85
New,t,10,t,t,Centro,Entire home/apt,4,1,1,3,228.5,2,100,48,4.82,3.24
Established,t,1,t,t,Centro,Entire home/apt,4,1,1,2,265.9,2,100,35,4.97,2.05
Veteran,t,1,t,t,Centro,Entire home/apt,5,2,2,3,295,1,100,23,4.99,2.05
New,t,6,t,t,Centro,Entire home/apt,4,1,2,2,349.5,1,100,46,4.77,4.63
New,f,2,t,t,Centro,Entire home/apt,6,2,2,3,470.5,2,100,35,4.8,3.87
Established,f,1,t,t,Centro,Entire home/apt,10,2.5,4,5,679,2,100,25,4.93,2.01
New,t,2,t,t,Chamartín,Entire home/apt,2,1,1,2,119,2,100,73,4.88,5.73
Veteran,f,109,t,t,Chamberí,Private room,2,1,1,1,121,1,100,4,4.31,1.28
Veteran,f,181,t,t,Chamberí,Entire home/apt,6,3,3,3,203,2,100,32,4.63,2.19
New,t,8,t,t,Chamberí,Entire home/apt,4,1,1,2,207.5,2,100,43,4.93,2.99
Veteran,t,7,t,t,Ciudad Lineal,Entire home/apt,5,1,2,3,111,1,100,10,4.9,2.49
New,t,2,f,t,Ciudad Lineal,Entire home/apt,4,1,1,2,114.5,2,100,41,4.96,3.59
Veteran,f,1,t,t,Hortaleza,Private room,1,1.5,1,2,53.64,1,100,20,4.51,0.99
Established,t,4,t,t,Latina,Private room,2,1,1,1,59,1,100,10,4.66,2.75
Veteran,t,12,t,t,Retiro,Entire home/apt,6,3,3,4,380.5,5,100,14,4.98,1.15
New,f,1,t,t,Salamanca,Private room,1,1,1,1,60,1,100,46,4.82,4.79
Established,f,1,t,t,Salamanca,Entire home/apt,3,1,2,,312.5,2,100,22,4.97,1.98
Established,f,3,t,t,San Blas - Canillejas,Private room,2,1,1,1,42.67,1,100,57,4.29,7.77
Veteran,f,391,t,t,Tetuán,Entire home/apt,8,3,3,4,183,2,100,31,4.74,2.48
Veteran,f,391,t,t,Tetuán,Entire home/apt,8,3,3,4,279,1,100,40,4.68,3.26
New,f,2,t,t,Carabanchel,Entire home/apt,2,1,1,1,83,1,101,57,4.76,4.43
Veteran,t,4,t,t,Centro,Private room,1,1,1,1,63.67,3,101,3,4.89,0.9
New,t,1,t,t,Centro,Private room,2,1,1,1,92.66,1,101,58,5,8.26
New,t,6,t,t,Centro,Entire home/apt,2,1,1,1,93.2,2,101,49,4.86,3.7
Veteran,f,8,t,t,Centro,Entire home/apt,2,1,1,1,105.25,4,101,3,4.34,1.08
Established,f,1,t,t,Centro,Entire home/apt,3,1,1,2,113.6,4,101,29,4.59,2.03
Veteran,f,207,t,t,Centro,Entire home/apt,4,2,1,2,121,1,101,60,4.43,5.4
New,f,1,t,t,Centro,Entire home/apt,4,1,1,2,126.5,2,101,39,4.51,2.82
Established,f,5,t,t,Centro,Entire home/apt,3,1,2,3,128.67,2,101,18,4.5,1.75
Veteran,f,3,t,t,Centro,Entire home/apt,4,1,1,2,130.18,2,101,61,4.68,4.63
Established,f,1,t,t,Centro,Entire home/apt,4,1,1,2,132.4,4,101,9,4.53,1.83
Veteran,t,1,t,t,Centro,Entire home/apt,4,1,1,2,140.65,2,101,19,4.86,1.75
Veteran,f,14,t,t,Centro,Entire home/apt,2,1,1,,149,1,101,36,4.82,2.19
Veteran,t,4,t,t,Centro,Entire home/apt,2,1,1,1,178.33,1,101,0,4.89,0.99
Veteran,t,13,t,t,Centro,Entire home/apt,4,1,1,2,188.3,2,101,35,4.98,1.98
Veteran,f,261,t,t,Centro,Entire home/apt,2,1,,2,189.5,1,101,2,4.77,1.1
Veteran,f,17,t,t,Centro,Entire home/apt,6,2,2,2,190.5,1,101,19,4.76,0.98
Veteran,f,33,t,t,Centro,Entire home/apt,4,1,1,,199.67,2,101,24,4.72,1.46
Established,f,2,t,t,Centro,Entire home/apt,4,1,1,1,200,2,101,31,4.29,2.7
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,231,1,101,46,4.6,3.72
Established,f,1,t,t,Centro,Entire home/apt,8,2,3,,319.35,2,101,40,4.52,3.42
Veteran,t,2,t,t,Centro,Entire home/apt,6,2,3,3,391,3,101,50,4.93,3.36
Veteran,f,3,t,t,Centro,Entire home/apt,6,2,2,2,408.8,1,101,35,4.52,1.44
Veteran,t,9,t,t,Centro,Entire home/apt,16,6,8,16,725,1,101,72,4.95,5.62
Veteran,t,9,t,t,Chamartín,Private room,1,1,1,1,88.06,3,101,23,4.96,1.27
Established,t,1,t,t,Chamberí,Entire home/apt,2,1,1,1,69.32,30,101,24,4.87,1.98
Veteran,f,60,t,t,Chamberí,Entire home/apt,4,1.5,1,1,160.22,2,101,66,4.87,4.71
Established,f,1,t,t,Chamberí,Entire home/apt,4,1,1,2,251.5,2,101,0,4.86,2.01
Veteran,t,23,t,t,Ciudad Lineal,Entire home/apt,6,1,3,4,166.7,1,101,39,4.83,3.01
Veteran,t,13,t,t,Fuencarral - El Pardo,Entire home/apt,2,1,1,1,88,1,101,26,4.79,1.83
Veteran,t,2,t,t,Latina,Private room,2,1,1,1,46,1,101,12,4.89,1.16
Veteran,t,2,t,t,Latina,Private room,2,1.5,1,1,51,1,101,41,4.94,1.25
Veteran,f,3,t,t,Moratalaz,Private room,2,1,1,1,56.33,2,101,29,4.72,3.34
New,f,1,t,t,Moratalaz,Entire home/apt,2,1,1,1,83.75,15,101,8,4.98,1.25
Established,f,9,t,t,Salamanca,Entire home/apt,6,2,2,3,229,1,101,22,4.77,2.49
Established,t,18,t,t,San Blas - Canillejas,Entire home/apt,4,1,1,2,91,2,101,54,4.81,4.63
Veteran,t,7,t,t,Tetuán,Entire home/apt,2,1,1,1,112.5,2,101,28,4.89,1.13
Veteran,f,4,t,t,Tetuán,Entire home/apt,2,1,1,1,166,1,101,43,4.52,2.28
Veteran,t,1,t,t,Usera,Private room,1,1,1,1,30,2,101,16,4.66,0.81
New,t,1,t,t,Carabanchel,Entire home/apt,4,1,1,2,79.43,1,102,54,4.84,4.31
Established,f,1,t,t,Centro,Entire home/apt,2,1,1,1,60.78,28,102,3,4.48,2.14
Veteran,f,4,t,t,Centro,Private room,1,1,1,1,78,3,102,0,4.78,0.84
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,1,79.28,30,102,6,4.95,1.58
Veteran,t,5,t,t,Centro,Private room,2,1,1,1,85,3,102,28,4.95,2.01
Established,t,1,t,t,Centro,Private room,2,1.5,,2,91.33,3,102,25,4.65,2.26
New,f,1,f,t,Centro,Entire home/apt,6,2,2,2,91.97,28,102,51,4.39,3.38
Established,f,38,t,t,Centro,Entire home/apt,2,1,1,1,100,5,102,22,4.58,2.12
New,f,10,t,t,Centro,Entire home/apt,2,1,1,,104.5,2,102,64,4.6,4.23
Veteran,t,33,t,t,Centro,Private room,2,1,1,1,109,1,102,36,4.79,1.73
Veteran,f,1,t,t,Centro,Entire home/apt,4,2,2,4,126.5,2,102,48,4.73,3.93
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,127.67,2,102,44,4.7,3.87
Veteran,f,123,t,t,Centro,Entire home/apt,2,1,1,,128,2,102,2,4.6,1.8
Veteran,t,2,t,t,Centro,Private room,2,1.5,1,1,132,1,102,25,4.96,1.15
New,f,3,t,t,Centro,Entire home/apt,6,1.5,1,1,172,1,102,59,4.71,6.14
Veteran,t,4,t,t,Centro,Entire home/apt,4,1,2,3,223.33,3,102,39,4.79,1.74
Established,t,5,t,t,Centro,Entire home/apt,4,1.5,2,2,230,3,102,33,4.93,2.42
Established,t,105,t,t,Centro,Entire home/apt,2,1,1,1,242,3,102,41,4.95,3.43
Veteran,t,5,t,t,Centro,Entire home/apt,6,2,2,4,276,3,102,16,4.92,1.93
Veteran,f,1,t,t,Centro,Entire home/apt,6,2,2,6,322.5,4,102,31,4.88,2
Veteran,t,60,t,t,Centro,Entire home/apt,16,3,4,9,457,1,102,32,4.74,2.79
Established,f,2,t,t,Centro,Entire home/apt,14,6,6,,754.5,2,102,33,4.76,2.65
Established,f,38,t,t,Chamberí,Entire home/apt,2,1,1,1,98.83,4,102,24,4.67,3.15
Veteran,t,3,t,t,Chamberí,Entire home/apt,3,1,1,2,127,1,102,68,4.92,6.67
New,t,7,t,t,Ciudad Lineal,Private room,2,1,1,1,52.57,1,102,46,4.79,3.87
Veteran,t,63,t,t,Moncloa - Aravaca,Entire home/apt,2,1,1,1,99,1,102,63,4.93,6.89
Established,f,1,t,t,Retiro,Entire home/apt,2,1,1,1,135.5,2,102,35,4.74,2.6
New,f,1,t,t,Salamanca,Private room,2,1,,2,66,1,102,49,4.99,3.67
Established,f,9,t,t,Salamanca,Entire home/apt,6,2,2,3,209,1,102,21,4.77,2.41
Established,t,1,t,t,San Blas - Canillejas,Private room,2,1,1,1,46,1,102,35,4.89,2.37
Established,f,173,t,t,Tetuán,Private room,4,1,2,2,82,1,102,68,4.26,5.76
Veteran,f,22,t,t,Tetuán,Entire home/apt,6,2,2,3,183,1,102,33,4.54,2.45
New,t,5,t,t,Tetuán,Entire home/apt,4,1,1,2,204,1,102,64,4.88,5.2
Established,t,13,t,t,Usera,Entire home/apt,6,1,3,4,145,1,102,33,4.79,2.82
Established,f,1,t,t,Arganzuela,Private room,1,1,1,1,49.67,1,103,23,4.86,2.06
Veteran,f,109,t,t,Arganzuela,Entire home/apt,4,1,2,2,202,1,103,19,4.34,2.76
Established,t,1,t,t,Carabanchel,Entire home/apt,3,1,2,2,157.5,2,103,34,4.93,2.53
Veteran,f,391,t,t,Carabanchel,Entire home/apt,7,2,3,5,316,1,103,31,4.68,2.1
Veteran,f,16,t,t,Centro,Private room,2,1,1,1,75,1,103,85,3.98,5.72
Veteran,t,6,t,t,Centro,Private room,2,2,,2,80.5,2,103,11,4.78,0.81
Veteran,f,6,t,t,Centro,Private room,2,1.5,18,1,82,1,103,95,4.46,1.63
Established,t,1,t,t,Centro,Private room,2,1,1,1,120,2,103,25,4.73,2.24
Veteran,t,6,t,t,Centro,Entire home/apt,4,2,4,5,120.21,31,103,0,4.85,0.91
Veteran,t,4,t,t,Centro,Entire home/apt,3,1,1,2,140.78,10,103,5,4.84,0.98
Veteran,t,2,t,t,Centro,Entire home/apt,3,1,,2,141,3,103,24,4.84,2.52
Veteran,f,261,t,t,Centro,Entire home/apt,2,1,1,1,142.05,1,103,14,4.79,1.57
New,t,5,t,t,Centro,Entire home/apt,2,1,1,1,143.33,3,103,42,4.84,3.59
Veteran,f,32,t,f,Centro,Entire home/apt,2,1,1,1,144,1,103,0,4.07,1.3
New,t,2,t,t,Centro,Entire home/apt,2,1,1,1,145,1,103,63,4.85,5.43
Veteran,f,6,t,t,Centro,Entire home/apt,5,1,1,3,164,3,103,51,4.7,3.91
Established,f,1,t,t,Centro,Entire home/apt,4,1,2,2,168.83,2,103,18,4.58,2.27
Veteran,t,9,t,t,Centro,Entire home/apt,4,1,1,2,174,1,103,9,4.8,0.89
New,t,28,t,t,Centro,Entire home/apt,4,1,1,1,181,1,103,71,4.79,5.58
New,f,3,t,t,Centro,Entire home/apt,2,1,1,1,185,2,103,11,4.75,1.71
Veteran,f,81,t,t,Centro,Entire home/apt,4,1,1,2,199.71,1,103,31,4.5,2.66
Veteran,f,109,t,t,Centro,Entire home/apt,4,2,2,2,221,1,103,52,4.74,3.66
Veteran,f,3,t,t,Centro,Entire home/apt,6,2,2,3,279.93,1,103,23,4.6,0.91
New,f,3,t,t,Centro,Entire home/apt,5,2,2,3,289.4,1,103,52,4.74,4.35
Veteran,f,391,t,t,Centro,Entire home/apt,6,1,3,4,585,1,103,37,4.52,2.55
Veteran,f,109,t,t,Chamberí,Private room,2,1,1,1,89,1,103,6,4.49,1.31
Established,f,5,t,t,Chamberí,Entire home/apt,2,1,1,1,148.75,4,103,21,4.49,1.79
Veteran,f,1,t,t,Chamberí,Entire home/apt,4,1,2,3,231,1,103,19,4.68,1.11
Veteran,f,3,t,t,Ciudad Lineal,Entire home/apt,6,1,2,4,401.5,2,103,30,4.88,2.49
New,f,5,t,t,Fuencarral - El Pardo,Private room,2,1,1,1,81,1,103,41,4.78,8.78
New,f,1,t,t,Puente de Vallecas,Entire home/apt,3,1,1,2,103,2,103,40,4.46,3.15
New,t,1,t,t,Retiro,Entire home/apt,4,2,2,2,287.33,1,103,62,4.84,4.94
Established,f,38,t,t,Salamanca,Entire home/apt,2,1,1,1,103,3,103,39,4.55,2.13
New,f,1,t,t,Salamanca,Entire home/apt,2,1,1,1,114,1,103,33,4.53,3.02
New,f,1,t,t,San Blas - Canillejas,Private room,1,1,1,1,25.68,10,103,47,4.91,3.2
New,t,1,f,t,San Blas - Canillejas,Private room,2,1,,2,68.5,2,103,41,4.93,3.08
Established,f,173,t,t,Tetuán,Entire home/apt,6,2,3,3,189,1,103,69,4.75,5.52
New,f,26,t,t,Usera,Entire home/apt,2,1,1,1,95,1,103,74,4.44,5.73
Veteran,f,2,t,t,Villaverde,Entire home/apt,6,1,2,,234,1,103,28,4.88,2.39
Veteran,f,3,t,t,Barajas,Entire home/apt,4,1,1,2,112,1,104,34,4.5,3.79
New,t,3,t,t,Barajas,Entire home/apt,4,1,2,2,130.5,2,104,49,4.91,4.24
New,f,13,t,t,Centro,Private room,2,3,1,1,49,1,104,59,4.6,4.84
Veteran,t,4,t,t,Centro,Private room,1,1,1,1,63.67,2,104,6,4.92,0.98
New,f,3,t,t,Centro,Private room,2,1,1,1,95,1,104,73,4.49,7.11
Established,t,6,t,f,Centro,Entire home/apt,2,1,1,1,128.38,2,104,21,4.84,2.62
Veteran,f,35,t,t,Centro,Entire home/apt,4,1,2,3,146.5,2,104,10,4.49,0.8
Veteran,f,1,t,t,Centro,Entire home/apt,7,2.5,4,6,180.03,32,104,0,4.99,0.65
Veteran,t,13,t,t,Centro,Entire home/apt,4,1,1,2,192,2,104,7,4.78,1.11
Veteran,t,36,t,t,Centro,Entire home/apt,4,2,2,,253,1,104,37,4.86,3.85
Veteran,f,32,t,f,Centro,Entire home/apt,11,2,4,6,287.8,1,104,6,4.31,1.86
Veteran,f,261,t,t,Centro,Entire home/apt,2,1,1,1,289.5,1,104,14,4.86,1.9
Veteran,f,79,t,t,Chamberí,Entire home/apt,4,1,2,3,142.67,3,104,32,4.41,0.86
Veteran,t,42,t,t,Chamberí,Entire home/apt,5,2,2,4,188.62,7,104,22,4.82,1.17
Established,t,18,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,79.5,1,104,48,4.88,3.45
Veteran,f,14,t,t,Ciudad Lineal,Entire home/apt,2,1,1,1,95,2,104,18,4.55,1.58
New,t,2,t,t,Ciudad Lineal,Entire home/apt,6,1.5,2,3,120,2,104,66,4.87,4.95
New,f,2,t,f,Moncloa - Aravaca,Entire home/apt,3,1,,2,132.5,1,104,39,4.63,3.15
Veteran,f,10,t,t,Moncloa - Aravaca,Entire home/apt,4,2,2,2,178.2,4,104,15,4.71,2.17
Veteran,t,1,t,t,Puente de Vallecas,Entire home/apt,2,1,1,1,78.5,1,104,54,4.86,4.7
Established,f,4,t,t,Retiro,Entire home/apt,5,2,2,3,176.88,2,104,22,4.83,3.16
New,t,7,t,t,Salamanca,Entire home/apt,3,1,1,1,96.5,1,104,60,4.78,5.27
Veteran,f,1,t,t,Salamanca,Entire home/apt,4,1,1,1,255.5,2,104,8,4.8,1.04
Established,f,173,t,t,Tetuán,Entire home/apt,6,3,3,3,252,1,104,71,4.83,5.58
Veteran,f,1,t,t,Arganzuela,Private room,2,1.5,1,1,57.33,3,105,20,4.83,0.94
Established,t,2,f,t,Arganzuela,Private room,2,1,1,1,62,2,105,22,4.77,2.32
Veteran,f,6,t,t,Centro,Private room,2,1,1,1,65.5,2,105,54,4.72,4.82
Veteran,f,1,t,t,Centro,Private room,2,0,1,1,107.5,2,105,41,4.81,2.94
Veteran,t,1,t,t,Centro,Entire home/apt,2,1,1,1,108.67,4,105,15,4.85,1.22
Established,t,12,t,t,Centro,Entire home/apt,4,1,1,2,159,1,105,35,4.91,2.03
Established,f,1,t,t,Centro,Entire home/apt,4,1,2,2,161,1,105,30,4.67,2.31
Veteran,t,4,t,t,Centro,Entire home/apt,3,1,1,2,172.5,1,105,36,4.8,2.85
Veteran,f,4,t,t,Centro,Entire home/apt,4,1,1,2,178.5,2,105,18,4.66,1.37
Veteran,f,37,t,t,Centro,Entire home/apt,6,1,2,3,185.5,1,105,30,4.5,1.34
Veteran,t,13,t,t,Centro,Entire home/apt,4,1,1,4,188.3,2,105,26,4.89,1.86
New,t,3,t,t,Centro,Entire home/apt,2,1,1,1,197,2,105,65,4.81,4.94
Established,f,2,t,t,Centro,Entire home/apt,4,1,1,2,291,1,105,28,4.78,2.7
New,f,1,t,t,Centro,Entire home/apt,4,1,1,2,329,1,105,35,4.71,2.89
Established,f,1,t,t,Centro,Entire home/apt,9,3,4,5,667,2,105,29,4.86,2.43
Veteran,t,5,t,t,Chamberí,Private room,2,1,1,1,106.13,1,105,29,4.86,2.3
Veteran,t,2,t,t,Chamberí,Entire home/apt,2,1,1,1,160,2,105,48,4.9,4.33
Veteran,t,12,t,t,Fuencarral - El Pardo,Entire home/apt,5,2,2,3,154,1,105,41,4.7,3.94
New,f,91,t,t,Hortaleza,Private room,2,3,1,1,35,1,105,60,4.52,9.32
New,t,1,t,t,Hortaleza,Private room,1,1,1,1,57.5,2,105,35,4.96,3.95
Veteran,f,4,t,t,Hortaleza,Entire home/apt,6,1,3,3,269,2,105,21,4.9,2.61
Established,t,4,t,t,Latina,Entire home/apt,3,1,1,2,126,1,105,16,4.83,2.41
New,t,2,t,t,Moratalaz,Entire home/apt,4,1,2,2,88.44,2,105,35,4.88,3.08
New,t,2,t,t,Moratalaz,Entire home/apt,4,1,2,2,128.38,2,105,32,4.79,3.11
Veteran,t,63,t,t,Moratalaz,Entire home/apt,4,1,2,2,210,3,105,37,4.71,2.74
Established,t,52,t,t,Puente de Vallecas,Entire home/apt,6,1,2,4,180.87,1,105,60,4.89,4.4
Veteran,f,1,t,t,Retiro,Private room,1,1.5,1,2,66.73,30,105,0,4.88,0.8
Veteran,t,4,t,t,Retiro,Private room,2,1,,2,78,1,105,37,4.82,1.33
Established,f,1,t,t,Salamanca,Entire home/apt,2,1,1,1,120.33,4,105,22,4.81,2.18
Veteran,t,3,t,t,Salamanca,Entire home/apt,2,1,1,1,140,1,105,3,4.52,0.75
Veteran,t,6,t,t,Salamanca,Entire home/apt,2,1,1,2,167,1,105,37,4.94,1.7
Established,f,66,t,t,Tetuán,Entire home/apt,2,1,1,1,134,1,105,19,4.67,2.12
Established,t,6,t,t,Villaverde,Private room,2,1,1,1,60,1,105,19,4.83,2.12
Veteran,f,118,t,t,Arganzuela,Entire home/apt,2,1,1,1,113.67,3,106,52,4.65,2.19
New,t,2,t,t,Arganzuela,Entire home/apt,3,1,1,2,116,2,106,46,4.85,3.85
Established,f,23,t,t,Arganzuela,Entire home/apt,5,1,3,3,145.95,4,106,27,4.71,2.52
Veteran,f,11,t,t,Arganzuela,Entire home/apt,5,1,2,3,154.5,1,106,50,4.58,4.11
Veteran,f,6,t,t,Centro,Private room,2,1,1,1,54.5,2,106,63,4.64,4.47
Veteran,t,1,t,t,Centro,Entire home/apt,2,1,1,1,77,2,106,28,4.85,1.79
Veteran,t,2,t,t,Centro,Entire home/apt,3,1,1,1,87.87,10,106,6,4.83,0.94
Veteran,f,67,t,t,Centro,Entire home/apt,6,1,2,3,102.75,1,106,8,4.79,1.34
Established,f,20,t,t,Centro,Entire home/apt,4,1,1,1,107,1,106,75,4.71,5.45
New,t,25,t,t,Centro,Private room,2,1,1,1,129.08,1,106,72,4.95,5.74
Veteran,t,1,t,t,Centro,Entire home/apt,2,1,2,,145,3,106,28,4.74,0.72
Established,f,2,t,t,Centro,Entire home/apt,3,1,1,1,148.5,3,106,23,4.88,2.19
Veteran,t,2,t,t,Centro,Entire home/apt,2,1,1,2,229.71,14,106,13,4.82,2.25
Veteran,f,26,t,t,Centro,Entire home/apt,4,1,2,2,308,1,106,68,4.8,6.85
